rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
47,doi:10.1108/ir-11-2017-0200,Energy-optimal motion planning of a biped pole-climbing robot with kinodynamic constraints,2018,Industrial Robot: An International Journal,https://doi.org/10.1108/ir-11-2017-0200,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
48,doi:10.1016/j.cirp.2022.04.048,On deformable object handling: Model-based motion planning for human-robot co-manipulation,2022,CIRP Annals,https://doi.org/10.1016/j.cirp.2022.04.048,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
49,doi:10.3390/robotics12040112,A Hybrid Motion Planning Algorithm for Multi-Mobile Robot Formation Planning,2023,Robotics,https://doi.org/10.3390/robotics12040112,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
50,doi:10.3390/app16010322,Curvature-Constrained Motion Planning Method for Differential-Drive Mobile Robot Platforms,2025,Applied Sciences,https://doi.org/10.3390/app16010322,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
51,arxiv:2402.01617v1,A GP-based Robust Motion Planning Framework for Agile Autonomous Robot Navigation and Recovery in Unknown Environments,2024,arXiv,http://arxiv.org/abs/2402.01617v1,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
52,doi:10.1109/tii.2024.3441661,Whole-Body Inverse Kinematics and Operation-Oriented Motion Planning for Robot Mobile Manipulation,2024,IEEE Transactions on Industrial Informatics,https://doi.org/10.1109/tii.2024.3441661,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
53,doi:10.1108/ir-04-2025-0144,Motion planning of quadrotors in cluttered environments using efficient mapping and spatial-temporal optimization,2026,Industrial Robot: the international journal of robotics research and application,https://doi.org/10.1108/ir-04-2025-0144,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
54,doi:10.1142/s0219843619500063,Motion Planning for a Humanoid Mobile Manipulator System,2019,International Journal of Humanoid Robotics,https://doi.org/10.1142/s0219843619500063,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
55,doi:10.1109/icra46639.2022.9812055,Visually Grounded Task and Motion Planning for Mobile Manipulation,2022,2022 International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra46639.2022.9812055,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
56,doi:10.1108/ir-05-2013-353,Motion planning for a new-model obstacle-crossing mobile welding robot,2014,Industrial Robot: An International Journal,https://doi.org/10.1108/ir-05-2013-353,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
57,arxiv:2603.04463v1,GAIDE: Graph-based Attention Masking for Spatial- and Embodiment-aware Motion Planning,2026,arXiv,http://arxiv.org/abs/2603.04463v1,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
58,doi:10.1109/iros.2016.7759547,BI 2 RRT*: An efficient sampling-based path planning framework for task-constrained mobile manipulation,2016,2016 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),https://doi.org/10.1109/iros.2016.7759547,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
59,doi:10.3390/app10093180,Motion Planning for Autonomous Vehicles Considering Longitudinal and Lateral Dynamics Coupling,2020,Applied Sciences,https://doi.org/10.3390/app10093180,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
60,doi:10.1049/iet-cta.2017.0298,MPC motion planning‐based sliding mode control for underactuated WPS vehicle via Olfati transformation,2018,IET Control Theory & Applications,https://doi.org/10.1049/iet-cta.2017.0298,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
61,doi:10.1109/lra.2021.3068913,Bench-MR: A Motion Planning Benchmark for Wheeled Mobile Robots,2021,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2021.3068913,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
62,doi:10.3390/plants14050634,Compliant Motion Planning Integrating Human Skill for Robotic Arm Collecting Tomato Bunch Based on Improved DDPG,2025,Plants,https://doi.org/10.3390/plants14050634,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
63,doi:10.1108/ir-01-2018-0001,Motion and path planning of a novel multi-mode mobile parallel robot based on chessboard-shaped grid division,2018,Industrial Robot: An International Journal,https://doi.org/10.1108/ir-01-2018-0001,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
64,doi:10.1109/tro.2005.847567,Motion planning for multitarget surveillance with mobile sensor agents,2005,IEEE Transactions on Robotics,https://doi.org/10.1109/tro.2005.847567,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
65,doi:10.3390/s23073606,Path Planning and Motion Control of Indoor Mobile Robot under Exploration-Based SLAM (e-SLAM),2023,Sensors,https://doi.org/10.3390/s23073606,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
66,arxiv:2009.04625v1,Path planning model of mobile robots in the context of crowds,2020,arXiv,http://arxiv.org/abs/2009.04625v1,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
67,doi:10.1109/tra.2003.809592,Motion planning of multiple mobile robots for cooperative manipulation and transportation,2003,IEEE Transactions on Robotics and Automation,https://doi.org/10.1109/tra.2003.809592,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
68,doi:10.3390/biomimetics9070436,Task-Motion Planning System for Socially Viable Service Robots Based on Object Manipulation,2024,Biomimetics,https://doi.org/10.3390/biomimetics9070436,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
69,doi:10.1177/0278364913484072,Integrated task and motion planning in belief space,2013,The International Journal of Robotics Research,https://doi.org/10.1177/0278364913484072,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
70,doi:10.1007/s41315-025-00455-1,"Robot motion planning: methods, challenges, and future directions",2025,International Journal of Intelligent Robotics and Applications,https://doi.org/10.1007/s41315-025-00455-1,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
71,doi:10.23919/sicefes67750.2025.11236592,Mobile Robot Obstacle Avoidance Based on Optical Flow Images in Motion Planning,2025,2025 SICE Festival with Annual Conference (SICE FES),https://doi.org/10.23919/sicefes67750.2025.11236592,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
72,doi:10.5075/epfl-thesis-3146,Motion planning and obstacle avoidance for mobile robots in highly cluttered dynamic environments,2004,Infoscience (Ecole Polytechnique Fédérale de Lausanne),https://doi.org/10.5075/epfl-thesis-3146,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
73,doi:10.1002/aisy.202400897,A Task and Motion Planning Framework for Partially Observable Household Manipulation Scenes,2025,Advanced Intelligent Systems,https://doi.org/10.1002/aisy.202400897,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
74,doi:10.3390/robotics14120180,Sim2Real Transfer of Imitation Learning of Motion Control for Car-like Mobile Robots Using Digital Twin Testbed,2025,Robotics,https://doi.org/10.3390/robotics14120180,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
75,doi:10.1109/iros40897.2019.8967721,Harmonious Sampling for Mobile Manipulation Planning,2019,2019 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),https://doi.org/10.1109/iros40897.2019.8967721,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
76,doi:10.1007/s41315-022-00229-z,PSO optimized F2 based mobile robot motion planning approaches for fixed and mobile targets,2022,International Journal of Intelligent Robotics and Applications,https://doi.org/10.1007/s41315-022-00229-z,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
77,doi:10.1109/tcns.2020.3000742,Distributed Communication-Aware Motion Planning for Networked Mobile Robots Under Formal Specifications,2020,IEEE Transactions on Control of Network Systems,https://doi.org/10.1109/tcns.2020.3000742,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
78,doi:10.1016/j.robot.2022.104232,Approaching motion planning for mobile manipulators considering the uncertainty of self-positioning and object’s pose estimation,2022,Robotics and Autonomous Systems,https://doi.org/10.1016/j.robot.2022.104232,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
79,doi:10.1002/rob.22281,Whole‐body motion planning and tracking of a mobile robot with a gimbal RGB‐D camera for outdoor 3D exploration,2024,Journal of Field Robotics,https://doi.org/10.1002/rob.22281,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
80,doi:10.3390/math11163489,Motion-Tracking Control of Mobile Manipulation Robotic Systems Using Artificial Neural Networks for Manufacturing Applications,2023,Mathematics,https://doi.org/10.3390/math11163489,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
81,arxiv:2108.13619v4,A review of mobile robot motion planning methods: from classical motion planning workflows to reinforcement learning-based architectures,2021,arXiv,http://arxiv.org/abs/2108.13619v4,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
82,doi:10.54097/989mtm33,"Multi-Robot Cooperative Path Planning: Advances, Challenges, and Future Trends",2025,"Highlights in Science, Engineering and Technology",https://doi.org/10.54097/989mtm33,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
83,doi:10.1145/3793928.3793938,Motion Planning-Augmented Deep Reinforcement Learning for Long-Horizon Robotic Mobile Manipulation Tasks,2026,Proceedings of the 2026 10th International Conference on Control Engineering and Artificial Intelligence,https://doi.org/10.1145/3793928.3793938,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
84,doi:10.1016/j.rineng.2025.108291,Efficient collision detection model and synchronous motion planning method for autonomous mobile robot,2025,Results in Engineering,https://doi.org/10.1016/j.rineng.2025.108291,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
85,doi:10.1007/s41315-025-00513-8,Hybrid constrained motion planning scheme for wheeled mobile humanoid dual-arms robot,2025,International Journal of Intelligent Robotics and Applications,https://doi.org/10.1007/s41315-025-00513-8,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
86,doi:10.23919/ccc64809.2025.11178877,Mobile Robot Motion Planning with the Novel SteerA*-CBF Algorithm,2025,2025 44th Chinese Control Conference (CCC),https://doi.org/10.23919/ccc64809.2025.11178877,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
87,doi:10.1109/codit66093.2025.11321509,Mobile Robot Motion Planning Based on a Concept of Attractive and Repulsive Forces and Variable Target and Robot Perception Circles,2025,"2025 11th International Conference on Control, Decision and Information Technologies (CoDIT)",https://doi.org/10.1109/codit66093.2025.11321509,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
88,doi:10.1115/1.4070577,Task and Motion Planning With Large Language Models Enhanced by Spatially Temporally Aware Tools for Smart Manufacturing,2026,Journal of Computing and Information Science in Engineering,https://doi.org/10.1115/1.4070577,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
89,doi:10.3390/s25216741,DPDQN-TER: An Improved Deep Reinforcement Learning Approach for Mobile Robot Path Planning in Dynamic Scenarios,2025,Sensors,https://doi.org/10.3390/s25216741,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
90,arxiv:2508.18627v1,Integration of Robot and Scene Kinematics for Sequential Mobile Manipulation Planning,2025,arXiv,http://arxiv.org/abs/2508.18627v1,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
91,doi:10.1109/robio58561.2023.10354901,Real-Time Collision-Free Motion Planning and Control for Mobile Manipulation with Quadrupeds,2023,2023 IEEE International Conference on Robotics and Biomimetics (ROBIO),https://doi.org/10.1109/robio58561.2023.10354901,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
92,doi:10.1002/oca.2781,Path planning of mobile robot in unknown dynamic continuous environment using reward‐modified deep Q ‐network,2023,Optimal Control Applications and Methods,https://doi.org/10.1002/oca.2781,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
93,doi:10.3390/s21155011,Deep Learning for Efficient and Optimal Motion Planning for AUVs with Disturbances,2021,Sensors,https://doi.org/10.3390/s21155011,Addresses mobile manipulation planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Mobile manipulation spatial commitments keeps action-critical alternatives explicit until a physical observation collapses them.
